"HGNC.symbol","MGI.symbol"
"SERPINA3","Serpina3m"
"SERPINA3","Serpina3n"
"GPKOW","Gpkow"
"KLHL24","Klhl24"
"RNU6-738P","Gm25801"
"MRLN","Mrln"
"ZNF541","Zfp541"
"LY6G6F-LY6G6D","Ly6g6f"
"GBP6","Gbp8"
"GBP6","Gbp9"
"GBP6","Gbp4"
"GBP6","Gm43302"
"GBP6","Gbp10"
"GBP6","Gbp6"
"GBP6","Gbp11"
"DEFB121","Defb22"
"DEFB121","Defb34"
"DEFB121","Defb15"
"TMEM63A","Tmem63a"
"KRTAP29-1","Krtap29-1"
"ZNF326","Zfp326"
"C4A","C4b"
"IFRD1","Ifrd1"
"CYP2A6","Cyp2a5"
"CYP2A6","Cyp2a22"
"CYP2A6","Cyp2a12"
"TCEAL7","Tceal7"
"FOXJ1","Foxj1"
"KRT34","Krt34"
"C12orf66","BC048403"
"CCDC85A","Ccdc85a"
"CDKL1","Cdkl1"
"TEN1","Ten1"
"REG1B","Reg3b"
"REG1B","Reg3d"
"REG1B","Reg3a"
"REG1B","Reg3g"
"MVP","Mvp"
"OR11G2","Olfr738"
"PRODH","Prodh"
"H3-5","H3f3b"
"TIAM2","Tiam2"
"SNX13","Snx13"
"SEMA3F","Sema3f"
"NT5E","Nt5e"
"PANX3","Panx3"
"CEP76","Cep76"
"AARS1","Aars"
"YAP1","Yap1"
"NOXO1","Noxo1"
"DNER","Dner"
"CLCN3","Clcn3"
"ADAMTS18","Adamts18"
"C2CD2","C2cd2"
"GFER","Gfer"
"VPS13B","Vps13b"
"SEMA6A","Sema6a"
"ULK3","Ulk3"
"PYCR2","Pycr2"
"RNU6-850P","Gm25815"
"PCDHB13","Pcdhb16"
"SP110","Sp110"
"SETBP1","Setbp1"
"ATG5","Atg5"
"RNU6-1064P","Gm23848"
"TRIM9","Trim9"
"DEFB116","Defb29"
"RLN3","Rln3"
"TMEM168","Tmem168"
"SEC61G","G530012D18Rik"
"GPSM3","Gpsm3"
"MPRIP","Mprip"
"OSBPL9","Osbpl9"
"SPINK5","Spink5"
"MAN2A1","Man2a1"
"SHROOM4","Shroom4"
"GATB","Gatb"
"BEST2","Best2"
"VASN","Vasn"
"PLAT","Plat"
"CRB3","Crb3"
"DCSTAMP","Dcstamp"
"DAAM1","Daam1"
"CDYL","Cdyl"
"SPTBN1","Sptbn1"
"TOR3A","Tor3a"
"PHYH","Phyh"
"PKHD1L1","Pkhd1l1"
"DCUN1D4","Dcun1d4"
"SNORD48","Gm25744"
"CHMP2B","Chmp2b"
"TMEM222","Tmem222"
"CFAP54","Cfap54"
"CIBAR1","Cibar1"
"RABL2B","Rabl2"
"MYOT","Myot"
"RALB","Ralb"
"ABI3BP","Abi3bp"
"RIN3","Rin3"
"GNG2","Gng2"
"LRRC23","Lrrc23"
"DNTT","Dntt"
"SEMA4G","Sema4g"
"ADAMTS1","Adamts1"
"MEGF9","Megf9"
"OR5H14","Olfr183"
"OR5H14","Olfr186"
"OR5H14","Olfr187"
"OR5H14","Olfr190"
"OR5H14","Olfr191"
"OR5H14","Olfr193"
"OR5H14","Olfr196"
"OR5H14","Olfr197"
"CDC6","Cdc6"
"NSD1","Nsd1"
"EEF1E1-BLOC1S5","Eef1e1"
"RBM5","Rbm5"
"BAIAP2L1","Baiap2l1"
"RGS14","Rgs14"
"RRP12","Rrp12"
"VPS33A","Vps33a"
"POLR1F","Polr1f"
"PID1","Pid1"
"ITIH4","Itih4"
"IGHV7-81","Ighv9-1"
"IGHV7-81","Ighv9-2"
"IGHV7-81","Ighv9-3"
"IGHV7-81","Ighv9-4"
"PDHA1","Pdha1"
"PCDHB6","Pcdhb13"
"CTSK","Ctsk"
"ZAR1","Zar1"
"FAM199X","Fam199x"
"DIRAS2","Diras2"
"NEIL3","Neil3"
"NRK","Nrk"
"RFLNB","Rflnb"
"RNU4ATAC2P","Rnu4atac"
"LRIT3","Lrit3"
"MDFIC","Mdfic"
"EID2B","Eid2b"
"ATP6AP1","Atp6ap1"
"SEZ6L2","Sez6l2"
"RGS22","Rgs22"
"TSFM","Tsfm"
"SPTBN4","Sptbn4"
"CDCA3","Cdca3"
"TPI1","Tpi1"
"CHGA","Chga"
"CORO7","Coro7"
"SYCE3","Syce3"
"BCL7A","Bcl7a"
"CLDN8","Cldn8"
"AKR1E2","Akr1e1"
"COA7","Coa7"
"SGCB","Sgcb"
"PPP2R5E","Ppp2r5e"
"SKOR2","Skor2"
"EYA3","Eya3"
"NBDY","Nbdy"
"SEL1L","Sel1l"
"TAS2R1","Tas2r119"
"IGSF1","Igsf1"
"PRPF3","Prpf3"
"C16orf90","1700037C18Rik"
"PALM3","Palm3"
"PLK4","Plk4"
"KIR2DL1","Kir3dl2"
"KIR2DL1","Kir3dl1"
"UTS2","Uts2"
"ARL10","Arl10"
"RHOJ","Rhoj"
"GAR1","Gar1"
"KRT24","Krt24"
"NEK5","Nek5"
"SMPDL3B","Smpdl3b"
"FLNA","Flna"
"CENPI","Cenpi"
"RNASE3","Rnase2b"
"RNASE3","Ear14"
"RNASE3","Rnase2a"
"RHOBTB2","Rhobtb2"
"ZNF654","Zfp654"
"FOXP2","Foxp2"
"CAPZA2","Capza2"
"B3GALT5","B3galt5"
"PLEKHG6","Plekhg6"
"SHANK3","Shank3"
"CDH10","Cdh10"
"TTC23","Ttc23"
"INSYN2B","Insyn2b"
"TAS1R1","Tas1r1"
"AANAT","Aanat"
"ZCCHC17","Zcchc17"
"SASH3","Sash3"
"INAFM1","Inafm1"
"LOXHD1","Loxhd1"
"FAM90A26","Fam90a1a"
"UFD1","Ufd1"
"ROBO3","Robo3"
"PXDN","Pxdn"
"GPR162","Gpr162"
"RNU7-179P","Rnu7"
"TUBB4A","Tubb4a"
"CPLX3","Cplx3"
"MSH5-SAPCD1","Msh5"
"SMARCE1","Smarce1"
"SULF1","Sulf1"
"ATXN3L","Atxn3"
"NKAIN4","Nkain4"
"RFX2","Rfx2"
"ASB3","Asb3"
"RN7SL435P","Gm26461"
"KIAA1614","BC034090"
"ANXA10","Anxa10"
"UPF2","Upf2"
"C3orf20","4930590J08Rik"
"PIANP","Pianp"
"IQSEC2","Iqsec2"
"SLC26A4","Slc26a4"
"ANKRD12","Ankrd12"
"TRIM3","Trim3"
"DLD","Dld"
"MOAP1","Moap1"
"DSPP","Dspp"
"CYB5R4","Cyb5r4"
"INTS6L","Ints6l"
"ARSK","Arsk"
"RAB33A","Rab33a"
"GPR68","Gpr68"
"PCDHGA5","Pcdhga5"
"ERLIN1","Erlin1"
"C4orf3","1810037I17Rik"
"RNU6-1018P","Gm24762"
"PGPEP1L","Pgpep1l"
"ADAM22","Adam22"
"KIF1B","Kif1b"
"BOD1","Bod1"
"NKX1-1","Nkx1-1"
"GNG8","Gng8"
"MATN2","Matn2"
"TRHR","Trhr"
"KLK1","Klk1b8"
"KLK1","Klk1b1"
"KLK1","Klk1b9"
"KLK1","Klk1b11"
"KLK1","Klk1b26"
"KLK1","Klk1b27"
"KLK1","Klk1b21"
"KLK1","Klk1b22"
"KLK1","Klk1b16"
"KLK1","Klk1b24"
"KLK1","Klk1b3"
"KLK1","Klk1b4"
"KLK1","Klk1b5"
"KLK1","Klk1"
"CBLN1","Cbln1"
"RBM8A","Rbm8a"
"C2orf72","2810459M11Rik"
"DPYSL2","Dpysl2"
"SEMA3B","Sema3b"
"ELOVL6","Elovl6"
"SNORD58A","Gm23301"
"RNU6-1192P","Gm26063"
"EFCAB9","Efcab9"
"RNASE4","Rnase4"
"RNU6-148P","Gm23042"
"HBA2","Hba-a1"
"HBA2","Hba-a2"
"DEFB104B","Defb22"
"DEFB104B","Defb34"
"DEFB104B","Defb15"
"RBBP8NL","Rbbp8nl"
"PRR32","Prr32"
"EMC8","Emc8"
"EIF3CL","Eif3c"
"THSD8","Gm49661"
"CFAP251","Wdr66"
"KRT35","Krt35"
"ANKRD34A","Ankrd34a"
"GNS","Gns"
"PDAP1","Pdap1"
"SERTAD3","Sertad3"
"SRSF2","Srsf2"
"DEFB107B","Defb13"
"RNU6-272P","Gm25039"
"WASF1","Wasf1"
"GNRH1","Gnrh1"
"TMEM30B","Tmem30b"
"TRAPPC13","Trappc13"
"AFG1L","Afg1l"
"STK26","Stk26"
"PPP1R3G","Ppp1r3g"
"STAC3","Stac3"
"HPS1","Hps1"
"SPAG11B","Spag11b"
"JRK","Jrk"
"GOLPH3L","Golph3l"
"IMPA2","Impa2"
"FAM90A22P","Fam90a1a"
"OR10A2","Olfr713"
"OR10A2","Olfr714"
"OPTN","Optn"
"CHRAC1","Chrac1"
"THRA","Thra"
"ARF6","Arf6"
"GFI1","Gfi1"
"EEA1","Eea1"
"C8orf34","A830018L16Rik"
"OTX2","Otx2"
"HOGA1","Hoga1"
"TRIM65","Trim65"
"SGPP1","Sgpp1"
"GSC2","Gsc2"
"NFE2L3","Nfe2l3"
"ZFP1","Zfp1"
"PCDHB10","Pcdhb18"
"CLIC1","Clic1"
"CYP2A7","Cyp2a5"
"CYP2A7","Cyp2a22"
"CYP2A7","Cyp2a12"
"SLIT3","Slit3"
"PSMC4","Psmc4"
"ANAPC15","Anapc15-ps"
"CHKB-CPT1B","Gm44502"
"CHKB-CPT1B","Chkb"
"PRKCH","Prkch"
"TNFRSF25","Tnfrsf25"
"PLRG1","Plrg1"
"C5AR1","C5ar1"
"MTG2","Mtg2"
"LOXL4","Loxl4"
"CT45A1","Gm648"
"GDPD3","Gdpd3"
"PPP1R3A","Ppp1r3a"
"NOP2","Nop2"
"MYO15A","Myo15"
"VWA5A","Vwa5a"
"VWA5A","AW551984"
"MR1","Mr1"
"CDC42BPA","Cdc42bpa"
"DEFA3","AY761185"
"DEFA3","Defa21"
"DEFA3","Defa23"
"DEFA3","Defa35"
"DEFA3","Defa25"
"DEFA3","Defa38"
"DEFA3","Defa30"
"DEFA3","Defa22"
"DEFA3","Defa31"
"DEFA3","Defa41"
"DEFA3","Defa40"
"DEFA3","Defa3"
"DEFA3","Defa5"
"DEFA3","Defa27"
"DEFA3","Defa29"
"DEFA3","Defa2"
"DEFA3","Defa33"
"DEFA3","Defa36"
"DEFA3","Defa42"
"DEFA3","Defa20"
"DEFA3","Defa32"
"DEFA3","Defa37"
"DEFA3","Defa28"
"DEFA3","Defa43"
"DEFA3","Defa26"
"DEFA3","Defa17"
"DEFA3","Defa34"
"DEFA3","Defa39"
"DEFA3","Defa24"
"MRO","Mro"
"SLC25A14","Slc25a14"
"AGPAT1","Agpat1"
"KIR3DL2","Kir3dl2"
"KIR3DL2","Kir3dl1"
"EXT1","Ext1"
"STARD3","Stard3"
"GRM5","Grm5"
"DNAJB9","Dnajb9"
"TM4SF20","Tm4sf20"
"SYNGR3","Syngr3"
"STXBP6","Stxbp6"
"DGCR2","Dgcr2"
"PCDHGA10","Pcdhga10"
"MIR99A","Mir99a"
"IER3IP1","Gm50364"
"GET3","Get3"
"CCDC188","Ccdc188"
"ZNF23","Zfp612"
"TCEAL3","Tceal6"
"TCEAL3","Tceal5"
"TCEAL3","Tceal3"
"OR5P3","Olfr480"
"OR5P3","Olfr508"
"CD164","Cd164"
"TRIM23","Trim23"
"POLB","Polb"
"ORC6","Orc6"
"RXYLT1","Rxylt1"
"CEP55","Cep55"
"CYP2A13","Cyp2a5"
"CYP2A13","Cyp2a22"
"CYP2A13","Cyp2a12"
"HORMAD1","Hormad1"
"RSPO2","Rspo2"
"NEMF","Nemf"
"KCNA1","Kcna1"
"FCRL5","Fcrl5"
"GRIK2","Grik2"
"ZFAT","Zfat"
"RHBDF1","Rhbdf1"
"CFI","Cfi"
"SCAMP2","Scamp2"
"ABHD15","Abhd15"
"NAPA","Napa"
"PRKCD","Prkcd"
"SPAG1","Spag1"
"TLX1","Tlx1"
"IZUMO2","Izumo2"
"KMT5B","Kmt5b"
"SMC1A","Smc1a"
"RARRES2","Rarres2"
"RASSF3","Rassf3"
"SDE2","Sde2"
"ETV3L","Etv3l"
"PRPSAP1","Prpsap1"
"ST3GAL6","St3gal6"
"RIOK1","Riok1"
"BIN3","Bin3"
"COL4A3","Col4a3"
"SCFD2","Scfd2"
"CPSF2","Cpsf2"
"SFMBT1","Sfmbt1"
"ECM1","Ecm1"
"TTC21B","Ttc21b"
"PDLIM1","Pdlim1"
"SHMT2","Shmt2"
"ILK","Ilk"
"LUM","Lum"
"TCEAL1","Tceal1"
"TWSG1","Twsg1"
"MET","Met"
"ICMT","Icmt"
"SOSTDC1","Sostdc1"
"PPP3CC","Ppp3cc"
"MIR502","Mir500"
"YTHDF2","Ythdf2"
"LMF2","Lmf2"
"RAB24","Rab24"
"CTIF","Ctif"
"KIAA1191","4833439L19Rik"
"AP2M1","Ap2m1"
"TMEM131L","Tmem131l"
"SLC19A3","Slc19a3"
"SNORD58B","Snord58b"
"JMJD7-PLA2G4B","Gm28042"
"JMJD7-PLA2G4B","Pla2g4b"
"HDAC11","Hdac11"
"RNU6-83P","Gm25322"
"FEZ1","Fez1"
"ELL2","Ell2"
"EFNA5","Efna5"
"TMEM223","Tmem223"
"ARMC2","Armc2"
"GIMAP7","Gimap7"
"ASRGL1","Asrgl1"
"OR8B8","Olfr145"
"KCTD9","Kctd9"
"RNF26","Gm9008"
"CEP350","Cep350"
"BTG1","Btg1"
"RNU6-147P","Gm23545"
"CCDC38","Ccdc38"
"KAZALD1","Kazald1"
"HDAC3","Hdac3"
"SYP","Syp"
"SNORD88C","Gm23991"
"REP15","Rep15"
"SCGB1A1","Scgb1a1"
"RPL36","Rpl36"
"OR5K1","Olfr172"
"OR5K1","Olfr173"
"DEFA1","AY761185"
"DEFA1","Defa21"
"DEFA1","Defa23"
"DEFA1","Defa35"
"DEFA1","Defa25"
"DEFA1","Defa38"
"DEFA1","Defa30"
"DEFA1","Defa22"
"DEFA1","Defa31"
"DEFA1","Defa41"
"DEFA1","Defa40"
"DEFA1","Defa3"
"DEFA1","Defa5"
"DEFA1","Defa27"
"DEFA1","Defa29"
"DEFA1","Defa2"
"DEFA1","Defa33"
"DEFA1","Defa36"
"DEFA1","Defa42"
"DEFA1","Defa20"
"DEFA1","Defa32"
"DEFA1","Defa37"
"DEFA1","Defa28"
"DEFA1","Defa43"
"DEFA1","Defa26"
"DEFA1","Defa17"
"DEFA1","Defa34"
"DEFA1","Defa39"
"DEFA1","Defa24"
"PCDHB2","Pcdhb2"
"SH2D7","Sh2d7"
"SF3B3","Sf3b3"
"NFKBIL1","Nfkbil1"
"TTC39A","Ttc39a"
"TMEM120B","Tmem120b"
"NXPH4","Nxph4"
"ISL2","Isl2"
"B4GALNT1","B4galnt1"
"CLN8","Cln8"
"ARFIP1","Arfip1"
"ARFIP1","Gm37240"
"ARL4A","Arl4a"
"SNORD84","Gm22589"
"SEC63","Sec63"
"TMEM266","Tmem266"
"HSPA13","Hspa13"
"FAM221A","Fam221a"
"ARHGAP19-SLIT1","Arhgap19"
"DEFB113","Defb18"
"OSGEP","Osgep"
"LSM3","Lsm3"
"COX15","Cox15"
"RNU6-1042P","Gm26164"
"RNU6-1015P","Gm23819"
"SPATA6","Spata6"
"DELE1","Dele1"
"ATG12","Atg12"
"TSPAN6","Tspan6"
"KRT26","Krt26"
"H2BC11","H2bc21"
"RBFA","Rbfa"
"C2orf73","4930505A04Rik"
"DACT1","Dact1"
"RNU6-270P","Gm24836"
"MIR19B2","Mir19b-2"
"ME3","Me3"
"CRTAC1","Crtac1"
"TM9SF3","Tm9sf3"
"RNU6-937P","Gm24393"
"LTBR","Ltbr"
"PCDHGC5","Pcdhgc5"
"ZFYVE28","Zfyve28"
"LRRC66","Lrrc66"
"CA14","Car14"
"TMEM243","Tmem243"
"ESPN","Espn"
"KCNN2","Kcnn2"
"SLC25A33","Slc25a33"
"LST1","Lst1"
"TRMT5","Trmt5"
"SLCO4A1","Slco4a1"
"OR2AG1","Olfr693"
"OR2AG1","Olfr694"
"OR2AG1","Olfr695"
"OR2AG1","Olfr697"
"OR2AG1","Olfr698"
"OR2AG1","Olfr699"
"OR2AG1","Olfr700"
"OR2AG1","Olfr703"
"OR2AG1","Olfr704"
"OR2AG1","Olfr705"
"PYGM","Pygm"
"FTMT","Ftmt"
"IGLC3","Iglc1"
"IGLC3","Iglc3"
"IGLC3","Iglc4"
"IGLC3","Iglc2"
"NUDT9","Nudt9"
"NEK4","Nek4"
"IGLC1","Iglc1"
"IGLC1","Iglc3"
"IGLC1","Iglc4"
"IGLC1","Iglc2"
"POPDC3","Popdc3"
"VPS53","Vps53"
"VAV2","Vav2"
"CFAP69","Cfap69"
"RNU1-63P","Gm26264"
"RNU6-1109P","Gm23354"
"HSD17B13","Hsd17b13"
"ADAD2","Adad2"
"ZNF346","Zfp346"
"CCDC112","Ccdc112"
"KRT222","Krt222"
"ZNF655","Zfp655"
"ARHGAP42","Arhgap42"
"L3HYPDH","L3hypdh"
"ENAH","Enah"
"FAM107B","Fam107b"
"COX5A","Cox5a"
"NXN","Nxn"
"NPY","Npy"
"OR4C3","Olfr1264"
"ZNRF1","Znrf1"
"CHRNA4","Chrna4"
"PPT2-EGFL8","Ppt2"
"DNAH6","Dnah6"
"PLAC8L1","Plac8l1"
"ARPC1B","Arpc1b"
"MON1B","Mon1b"
"HES3","Hes3"
"ACP4","Acp4"
"SNORA16B","Snora16a"
"ADARB2","Adarb2"
"HM13","H13"
"CELF2","Celf2"
"DHTKD1","Dhtkd1"
"SCD","Scd2"
"SCD","Scd4"
"ZNF561","Zfp956"
"TCP11X1","Tcp11x2"
"KLK7","Klk7"
"TKT","Tkt"
"ADAMDEC1","Adamdec1"
"SMIM10L2B","Smim10l2a"
"KRT16","Krt16"
"LMAN1L","Lman1l"
"TMEM138","Tmem138"
"TERF2IP","Terf2ip"
"KLHL34","Klhl34"
"MSMO1","Msmo1"
"FRMD6","Frmd6"
"FAM90A18P","Fam90a1a"
"POLR3D","Polr3d"
"ALKBH5","Alkbh5"
"MIER3","Mier3"
"EML5","Eml5"
"SNORD1A","Snord1a"
"IL31","Il31"
"BTRC","Btrc"
"EPHA3","Epha3"
"NLRC3","Nlrc3"
"RNU6-169P","Gm23337"
"MIR181C","Mir181c"
"B3GALT1","B3galt1"
"TEX48","Tex48"
"H2BC18","H2bc18"
"SNORD41","Gm25506"
"IMPG2","Impg2"
"EDDM3A","Eddm3b"
"SCN2A","Scn2a"
"USP10","Usp10"
"RHOD","Rhod"
"CLDN2","Cldn2"
"COMMD10","Commd10"
"KRTAP1-1","Krtap1-5"
"DTX3","Dtx3"
"DHX34","Dhx34"
"VGLL2","Vgll2"
"CD1D","Cd1d2"
"CD1D","Cd1d1"
"ACSBG2","Acsbg2"
"PPT2","Ppt2"
"TMEM176B","Tmem176b"
"SNORD45A","Gm24494"
"PTPRJ","Ptprj"
"RNASE9","Rnase9"
"PPP2R2A","Ppp2r2a"
"CEP44","Cep44"
"PCDHGA7","Pcdhga7"
"RB1","Rb1"
"CKAP2","Ckap2"
"PRSS48","Prss48"
"MAGEA10","Magea6"
"MAGEA10","Magea3"
"MAGEA10","Magea8"
"MAGEA10","Magea2"
"MAGEA10","Magea5"
"MAGEA10","Magea1"
"MAGEA10","Magea14"
"SPINK1","Spink1"
"EPS15","Eps15"
"TSPAN17","Tspan17"
"TLCD3B","Tlcd3b"
"INHBE","Inhbe"
"OR2L2","Olfr167"
"OTULIN","Otulin"
"NTHL1","Nthl1"
"STX12","Stx12"
"VWA5B2","Vwa5b2"
"FBXW4","Fbxw4"
"LRRC9","Lrrc9"
"TRAPPC11","Trappc11"
"ERBIN","Erbin"
"TRPA1","Trpa1"
"PCDHB9","Pcdhb18"
"GLA","Gla"
"GABRP","Gabrp"
"CERS2","Cers2"
"SESN2","Sesn2"
"VSIG2","Vsig2"
"NKX3-1","Nkx3-1"
"LAMA5","Lama5"
"WDR26","Wdr26"
"DCTN2","Dctn2"
"BCORL1","Bcorl1"
"FOXF1","Foxf1"
"KCNS2","Kcns2"
"NUFIP2","Nufip2"
"RAPGEFL1","Rapgefl1"
"TBL3","Tbl3"
"RIPPLY1","Ripply1"
"WASF3","Wasf3"
"PCDH1","Pcdh1"
"GID4","Gid4"
"FNDC3A","Fndc3a"
"PHLPP2","Phlpp2"
"POLL","Poll"
"RPS6KA3","Rps6ka3"
"CDH9","Cdh9"
"CTXND2","4930558C23Rik"
"G2E3","G2e3"
"DEFB124","Defb25"
"HAL","Hal"
"TNFSF8","Tnfsf8"
"PRIMPOL","Primpol"
"PDE5A","Pde5a"
"TYR","Tyr"
"TMEM106B","Tmem106b"
"SOS2","Sos2"
"CNEP1R1","Cnep1r1"
"CDC123","Cdc123"
"PANK3","Pank3"
"RHOBTB3","Rhobtb3"
"EIF3C","Eif3c"
"DMP1","Dmp1"
"SCN7A","Scn7a"
"ELF2","Elf2"
"TRARG1","Trarg1"
"ADGRG2","Adgrg2"
"MEPE","Mepe"
"DRG2","Drg2"
"IGHV8-51-1","Ighv5-2"
"IGHV8-51-1","Ighv5-4"
"IGHV8-51-1","Ighv5-6"
"IGHV8-51-1","Ighv5-9"
"IGHV8-51-1","Ighv5-12"
"IGHV8-51-1","Ighv5-9-1"
"IGHV8-51-1","Ighv5-12-4"
"IGHV8-51-1","Ighv5-15"
"IGHV8-51-1","Ighv5-16"
"IGHV8-51-1","Ighv5-17"
"OR4K2","Olfr730"
"DLX6","Dlx6"
"FLCN","Flcn"
"DUS4L","Dus4l"
"MRPS2","Mrps2"
"ORC1","Orc1"
"LRRC4B","Lrrc4b"
"KRT17","Krt17"
"RPL36AL","Gm6525"
"DYRK1A","Dyrk1a"
"ECI2","Eci3"
"ECI2","Eci2"
"LTN1","Ltn1"
"APP","App"
"TOMM20L","Tomm20l"
"FADS2","Fads2"
"CRABP1","Crabp1"
"PIWIL4","Piwil4"
"PRR7","Prr7"
"ZNF518A","Zfp518a"
"PSMD3","Psmd3"
"HLA-DRB1","H2-Eb2"
"CLEC3A","Clec3a"
"KLF1","Klf1"
"CNTN1","Cntn1"
"BCLAF3","Bclaf3"
"SAFB","Safb"
"FRMD7","Frmd7"
"FAM13C","Fam13c"
"MRPL39","Mrpl39"
"MIR532","Mir532"
"MRGBP","Mrgbp"
"EDIL3","Edil3"
"CHD4","Chd4"
"IGLC2","Iglc1"
"IGLC2","Iglc3"
"IGLC2","Iglc4"
"IGLC2","Iglc2"
"EXOC2","Exoc2"
"BCL2A1","Bcl2a1d"
"BCL2A1","Bcl2a1a"
"BCL2A1","Bcl2a1b"
"BCL2A1","Gm29094"
"LY6G5C","Ly6g5c"
"PSMA7","Psma7"
"ATL1","Atl1"
"UCN3","Ucn3"
"DNAJC7","Dnajc7"
"CLMP","Clmp"
"PRRT2","Prrt2"
"MYLK3","Mylk3"
"DIABLO","Diablo"
"CD70","Cd70"
"OR2B11","Olfr222"
"TMEM160","Tmem160"
"TRIM32","Trim32"
"ORMDL3","Ormdl3"
"TIGD4","Tigd4"
"ACRV1","Acrv1"
"IL21","Il21"
"RNU6-1108P","Gm22827"
"SNORA66","Gm26387"
"NABP1","Nabp1"
"DIMT1","Dimt1"
"REPIN1","Repin1"
"HYAL1","Hyal1"
"MIR363","Mir363"
"PIAS3","Pias3"
"MRPL38","Mrpl38"
"TMEM35A","Tmem35a"
"RHBDF2","Rhbdf2"
"NRIP1","Nrip1"
"FAM217A","Fam217a"
"ANAPC5","Anapc5"
"TTC3","Ttc3"
"FYN","Fyn"
"ZNF610","Zfp956"
"PDRG1","Pdrg1"
"DDX31","Ddx31"
"KTI12","Kti12"
"NCAM2","Ncam2"
"VPS35","Vps35"
"DHRS7","Dhrs7"
"CLN3","Cln3"
"CAMK1D","Camk1d"
"TUT4","Tut4"
"SNORD124","Gm22059"
"SLC16A9","Slc16a9"
"ENPEP","Enpep"
"RNU6-835P","Gm25112"
"BRWD1","Brwd1"
"ENOX2","Enox2"
"GPX7","Gpx7"
"OPN1MW","Opn1mw"
"UQCRFS1","Uqcrfs1"
"TTF1","Ttf1"
"MBD1","Mbd1"
"KRAS","Kras"
"DENND1C","Dennd1c"
"FHDC1","Fhdc1"
"CDHR4","Cdhr4"
"FCRL1","Fcrl1"
"MIR133A2","Mir133a-2"
"BCKDHB","Bckdhb"
"FOXL1","Foxl1"
"NFIX","Nfix"
"CGGBP1","Cggbp1"
"ATP6V0E2","Atp6v0e2"
"RABGGTB","Rabggtb"
"PIP4P1","Pip4p1"
"SRPX2","Srpx2"
"SYT16","Syt16"
"PHACTR3","Phactr3"
"MPI","Mpi"
"CWF19L1","Cwf19l1"
"ATP6V1G1","Atp6v1g1"
"HPF1","Hpf1"
"SCGB2A1","Scgb2a2"
"PLD3","Pld3"
"ESAM","Esam"
"DEFB105B","Defb12"
"DEFB105B","Defb35"
"MFSD8","Mfsd8"
"PABIR3","Fam122c"
"KRTAP4-7","Krtap4-7"
"KRTAP4-7","Gm11555"
"ATMIN","Atmin"
"PARK7","Park7"
"EME2","Eme2"
"RNU6-346P","Gm22769"
"MSTN","Mstn"
"PEBP4","Pebp4"
"LARP1B","Larp1b"
"BASP1","Basp1"
"LBR","Lbr"
"EPHX1","Ephx1"
"SYNE2","Syne2"
"ASDURF","Gm50478"
"CEL","Cel"
"RIDA","Rida"
"STEAP1B","Steap1"
"ROBO1","Robo1"
"SV2A","Sv2a"
"MLXIP","Mlxip"
"SPRY4","Spry4"
"CHODL","Chodl"
"XPNPEP2","Xpnpep2"
"MLYCD","Mlycd"
"CYP19A1","Cyp19a1"
"HELB","Helb"
"CHSY1","Chsy1"
"CORO6","Coro6"
"TSPYL2","Tspyl2"
"NR3C1","Nr3c1"
"PPIL6","Ppil6"
"HDHD3","Hdhd3"
"LEFTY1","Lefty2"
"LEFTY1","Lefty1"
"CRISP1","Crisp4"
"NDUFB1","Ndufb1"
"EFCAB10","Efcab10"
"C21orf91","D16Ertd472e"
"PRDM14","Prdm14"
"MRPS31","Mrps31"
"ITGB2","Itgb2l"
"TRIM35","Trim35"
"SLC1A7","Slc1a7"
"SNX31","Snx31"
"FOXN3","Foxn3"
"UBTD1","Ubtd1"
"SNX3","Snx3"
"LRRC71","Lrrc71"
"FGF8","Fgf8"
"NRCAM","Nrcam"
"TCEAL8","Tceal8"
"CCDC88C","Ccdc88c"
"DNAAF1","Dnaaf1"
"LINGO1","Lingo1"
"CCDC86","Ccdc86"
"RAD51AP1","Rad51ap1"
"HR","Hr"
"AOC1","Aoc1"
"AOC1","Doxl1"
"AOC1","Doxl2"
"AOC1","Svs1"
"CDHR3","Cdhr3"
"PI4K2A","Pi4k2a"
"LRRTM1","Lrrtm1"
"CCER1","Ccer1"
"WDR37","Wdr37"
"DTWD2","Dtwd2"
"RNU1-38P","Gm23692"
"RNU1-38P","Gm23376"
"RNU1-38P","Gm23735"
"SENP1","Senp1"
"SERTAD1","Sertad1"
"DUS4L-BCAP29","Dus4l"
"SREBF1","Srebf1"
"RAB12","Rab12"
"VPS36","Vps36"
"HIRA","Hira"
"KATNAL2","Katnal2"
"FOXO3","Foxo3"
"TAOK2","Taok2"
"TLE1","Tle1"
"PABPC3","Pabpc2"
"HCRT","Hcrt"
"KCNH5","Kcnh5"
"ANKRD34C","Ankrd34c"
"KANSL2","Kansl2"
"EMC2","Emc2"
"DEFB103B","Defb14"
"PCDHB7","Pcdhb15"
"SLC45A4","Slc45a4"
"KLHL42","Klhl42"
"C11orf80","Gm960"
"NDRG1","Ndrg1"
"TYMP","Tymp"
"ACAA2","Acaa2"
"ITFG1","Itfg1"
"ALPK1","Alpk1"
"ORAI1","Orai1"
"ABCG2","Abcg3"
"PRRC2A","Prrc2a"
"CFAP94","Casc1"
"RBM11","Rbm11"
"KIR3DL1","Kir3dl2"
"KIR3DL1","Kir3dl1"
"MISP3","Misp3"
"TMEM106C","Tmem106c"
"NUDT6","Nudt6"
